file,status,applied,had_frontmatter,changes,error
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\drills\drill_microsoft_365_ecosystem_l_20251230.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_microsoft_365_ecosystem_l_20251230.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\drills\drill_pure_squares_20251230.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_pure_squares_20251230.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\drills\drill_python_class_initial_object_oriented_prog_2025_12_27k.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_python_class_initial_object_oriented_prog_2025_12_27k.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\drills\drill_radical_stabilization_algebra_2025_12_25.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_radical_stabilization_algebra_2025_12_25.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\drills\drill_write_scripts_using_ifeli_20260101.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/kimi_deux/drills/drill_write_scripts_using_ifeli_20260101.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\kimi_deux\kimi_deux_training_log.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\scorpyun_annotator\annotation_black_reconstruction_01022026a.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/scorpyun_annotator/annotation_black_reconstruction_01022026a.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\_script_output_archive\scorpyun_annotator\black_reconstruction_in_america_toward_a_history_of_the_part_which_black_folk_played_in_the_attempt_to_reconstruct_democracy_in_america_1860-1880_annotation.md,changed,no,yes,fixed path -> war_council/avm_syndicate/_script_output_archive/scorpyun_annotator/black_reconstruction_in_america_toward_a_history_of_the_part_which_black_folk_played_in_the_attempt_to_reconstruct_democracy_in_america_1860-1880_annotation.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agent_command_lexicon.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agent_command_lexicon.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\avm_syndicate_gameplan.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/avm_syndicate_gameplan.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\contracts\cipher_griot_execution_contract.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\ctx_grok_diagnostic_refactor.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/diagnostics/ctx_grok_diagnostic_refactor.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\ctx_grok_dianostic_refactor_authority_purge_ratification.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/diagnostics/ctx_grok_dianostic_refactor_authority_purge_ratification.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\ctx_grok_full_spectrum_diagnostic_emission.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/diagnostics/ctx_grok_full_spectrum_diagnostic_emission.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\ctx_grok_v0.2.5_diagnostic_taxonomy_recognition_hardening.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/diagnostics/ctx_grok_v0.2.5_diagnostic_taxonomy_recognition_hardening.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\grok3_interface_lockout_diagnostic.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/diagnostics/grok3_interface_lockout_diagnostic.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\diagnostics\od_comply_diagnostic_122925.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\handoffs\cg_scribe_handoff.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/handoffs/cg_scribe_handoff.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\handoffs\od_comply_handoff.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> war_council/avm_syndicate/agents/handoffs/od_comply_handoff.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\handoffs\qwen_echo_handoff.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/handoffs/qwen_echo_handoff.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\handoffs\vs_enc_handoff.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\cg_scribe_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\ctx_grok_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\kimi_deux_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\mw_archive_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\od_comply_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\qwen_echo_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\vs_enc_profile.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/profiles/vs_enc_profile.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\profiles\watsonx_profile.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\agent_identity_schema.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\ajsp_protocol.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\avm_protocols_index.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/protocols/avm_protocols_index.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\cipher_griot_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\contextual_catalyst_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\echo_prophet_protocol_manifest.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\external_analyst_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\mental_sp_protocol.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/protocols/mental_sp_protocol.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\mnemonic_warden_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\oracular_decree_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\protocol_spine_index.md,changed,no,no,fixed path -> war_council/avm_syndicate/agents/protocols/protocol_spine_index.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\psp_protocol.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\strd_protocol.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\twin_warden_protocol_manifest.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\vault_cognition_protocol.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/protocols/vault_cognition_protocol.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\vault_sentinel_protocol_manifest.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/protocols/vault_sentinel_protocol_manifest.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\protocols\vs_enc_enforcement_checklist.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> war_council/avm_syndicate/agents/protocols/vs_enc_enforcement_checklist.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\agents\registry\agent_registry.md,changed,no,yes,fixed path -> war_council/avm_syndicate/agents/registry/agent_registry.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\avm_architecture_map.md,changed,no,yes,fixed path -> war_council/avm_syndicate/avm_architecture_map.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\configs\anacostia_yaml_fields.md,changed,no,yes,fixed path -> war_council/avm_syndicate/configs/anacostia_yaml_fields.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\configs\terminal_theme_tyrian_griot.md,changed,no,yes,fixed path -> war_council/avm_syndicate/configs/terminal_theme_tyrian_griot.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\configs\ubuntu_env_refinery.md,changed,no,yes,fixed path -> war_council/avm_syndicate/configs/ubuntu_env_refinery.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\dataview_queries\black_identity_web.md,changed,no,yes,fixed path -> war_council/avm_syndicate/dataview_queries/black_identity_web.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\dataview_queries\table_of_nzinga_doctrine.md,changed,no,yes,fixed path -> war_council/avm_syndicate/dataview_queries/table_of_nzinga_doctrine.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\anacostia_vault_structure.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\avm_architecture_map.md,changed,no,no,fixed path -> war_council/avm_syndicate/documentation/avm_architecture_map.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\avm_config_yaml_example.md,changed,no,yes,fixed path -> war_council/avm_syndicate/documentation/avm_config_yaml_example.md; converted synapses to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\doctrine\anacostia_architectural_ethos.md,changed,no,yes,fixed path -> war_council/avm_syndicate/documentation/doctrine/anacostia_architectural_ethos.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\ibm_agentic_alchemy.md,changed,no,yes,fixed path -> war_council/avm_syndicate/documentation/ibm_agentic_alchemy.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\llms_and_ai_agents_data_alchemy.md,changed,no,no,fixed path -> war_council/avm_syndicate/documentation/llms_and_ai_agents_data_alchemy.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\documentation\vault_path_glyph.md,changed,no,yes,fixed path -> war_council/avm_syndicate/documentation/vault_path_glyph.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\history\asc_1229_abolition_stress_test.md,changed,no,yes,fixed path -> war_council/avm_syndicate/history/asc_1229_abolition_stress_test.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\avm_emission_law.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\avm_ops_status.md,changed,no,yes,fixed path -> war_council/avm_syndicate/operations/avm_ops_status.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\handoff_failover_law.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\phase_four_execution_resumption_gate.md,changed,no,yes,fixed path -> war_council/avm_syndicate/operations/phase_four_execution_resumption_gate.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\readme.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/readme.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\semantic_core_map.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/semantic_core_map.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\semantic_drift_report.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/semantic_drift_report.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\structural_alignment_map.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/structural_alignment_map.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\tasks\anacostia_vault_ops_and_script_discipline.md,changed,no,yes,fixed path -> war_council/avm_syndicate/operations/tasks/anacostia_vault_ops_and_script_discipline.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\tasks\input_note.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/tasks/input_note.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\operations\tasks\tone_test.md,changed,no,no,fixed path -> war_council/avm_syndicate/operations/tasks/tone_test.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\avm_codex_refactor.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/avm_codex_refactor.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\beautiful_graph_operator_manual.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/beautiful_graph_operator_manual.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\graph_beautification_log.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/graph_beautification_log.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\linking_ritual_protocol.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/linking_ritual_protocol.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\lion_scraper.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/lion_scraper.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\war_council\avm_syndicate\projects\project_registry.md,changed,no,yes,fixed path -> war_council/avm_syndicate/projects/project_registry.md,
